frequency,location,lat,lon,mode,alphatag
129.75,ROXBY DOWNS,-30.483498,136.884010,6K00A3E,Alliance
485.1,BRISBANE AIRPORT,-27.388053,153.134565,10K1F3E,Alliance
485.025,REDCLIFFE,-31.934925,115.960366,10K1F3E,Alliance
494.95,BRISBANE AIRPORT,-27.388053,153.134565,10K1F9W,Alliance
494.8125,REDCLIFFE,-31.934925,115.960366,10K1F3E,Alliance
466.0,REDCLIFFE,-31.934925,115.960366,10K1F3E,Alliance
131.925,ESSENDON AIRPORT,-37.727058,144.8974,6K00A3E,Alliance
484.825,ESSENDON AIRPORT,-37.727058,144.8974,10K1F3E,Alliance
491.8375,BRISBANE AIRPORT,-27.388053,153.134565,10K1F3E,Alliance
494.95,ADELAIDE AIRPORT,-34.937976,138.539071,10K1F3E,Alliance
471.35,NATIONWIDE,-27.84,133.21,10K1F3E,Alliance
129.75,LEINSTER,-27.838883,120.703664,6K00A3E,Alliance
494.825,ADELAIDE AIRPORT,-34.937976,138.539071,10K1F3E,Alliance
129.75,CAPE PRESTON 6714,-20.980278,116.276944,6K00A3E,Alliance
474.8,TOWNSVILLE,-19.255666,146.770479,10K1F3E,Alliance
484.8,CAIRNS AIRPORT,-16.876741,145.753322,10K1F3E,Alliance
494.3125,REDCLIFFE,-31.934925,115.960366,10K1F3E,Alliance
495.0875,MARRARA,-12.407947,130.876833,7K60FXE,Alliance
129.75,TOWNSVILLE,-19.255666,146.770479,6K00A3E,Alliance
129.85,ADELAIDE AIRPORT,-34.937968,138.534222,6K00A3E,Alliance
129.75,PERTH AIRPORT,-31.944445,115.971664,6K00A3E,Alliance
129.75,MT KEITH,-27.283974,120.549805,6K00A3E,Alliance
129.75,BRISBANE AIRPORT,-27.388053,153.134565,6K00A3E,Alliance
