frequency,location,lat,lon,mode,alphatag
135.55,BROKEN HILL,-32.005056,141.476554,6K00A3E,REX
135.55,MORUYA,-35.902614,150.146927,6K00A3E,REX
135.55,BIRDSVILLE,-25.897232,139.351063,6K00A3E,REX
135.55,BAMAGA,-10.942609,142.450041,6K00A3E,REX
474.825,CHARLEVILLE,-26.413291,146.258913,10K1F3E,REX
135.55,CAIRNS,-16.874168,145.753347,6K00A3E,REX
474.95,COFFS HARBOUR,-30.323084,153.115673,10K1F9W,REX
135.55,ESPERANCE,-33.682863,121.830643,6K00A3E,REX
135.55,MASCOT,-33.934248,151.178351,6K00A3E,REX
462.4,CAIRNS,-16.874168,145.753347,10K1F3E,REX
495.125,CAIRNS,-16.874168,145.753347,10K1F3E,REX
135.55,MASCOT,-33.934259,151.179108,6K00A3E,REX
124.925,MELBOURNE AIRPORT,-37.671082,144.846049,6K00A3E,REX
124.925,BRISBANE AIRPORT,-27.385718,153.121010,6K00A3E,REX
135.55,CARNARVON,-24.883085,113.664094,6K00A3E,REX
495.125,PORT LINCOLN,-34.603856,135.874858,10K1F3E,REX
135.55,TOWNSVILLE,-19.255711,146.770336,6K00A3E,REX
124.875,MOUNT ISA,-20.667820,139.491557,6K00A3E,REX
474.95,ROMA,-26.543958,148.779223,10K1F3E,REX
126.45,KING ISLAND,-39.879667,143.881908,6K00A3E,REX
135.55,CEDUNA AIRPORT,-32.123993,133.701785,6K00A3E,REX
135.55,PARKES,-33.139109,148.233307,6K00A3E,REX
135.55,THARGOMINDAH,-27.987141,143.815544,6K00A3E,REX
135.55,PERTH AIRPORT,-31.944445,115.971664,6K00A3E,REX
124.925,MASCOT,-33.931665,151.189563,6K00A3E,REX
484.95,MILDURA,-34.231523,142.083706,10K1F3E,REX
135.55,PORT MACQUARIE,-31.431265,152.867314,6K00A3E,REX
495.125,ADELAIDE AIRPORT,-34.937164,138.532330,10K1F9W,REX
126.45,WAGGA WAGGA,-35.159187,147.461893,6K00A3E,REX
126.45,MILDURA,-34.230652,142.084162,6K00A3E,REX
135.55,DUBBO AIRPORT,-32.219368,148.569990,6K00A3E,REX
135.55,GRIFFITH,-34.255187,146.062573,6K00A3E,REX
135.55,ORANGE,-33.381553,149.124736,6K00A3E,REX
135.55,BURKETOWN,-17.745447,139.538483,6K00A3E,REX
463.75,ADELAIDE AIRPORT,-34.937976,138.539071,10K1F3E,REX
126.45,BRISBANE AIRPORT,-27.385718,153.121010,6K00A3E,REX
495.125,ALBURY,-36.069330,146.955145,10K1F3E,REX
135.55,MASCOT,-33.931665,151.189563,6K00A3E,REX
135.55,GRAFTON,-29.759445,153.028345,6K00A3E,REX
474.95,PORT MACQUARIE,-31.431265,152.867314,10K1F9W,REX
124.875,DEVONPORT,-41.171842,146.427493,6K00A3E,REX
135.55,COFFS HARBOUR,-30.323084,153.115673,6K00A3E,REX
135.55,RICHMOND,-20.700137,143.117546,6K00A3E,REX
135.55,WINTON,-22.363295,143.084398,6K00A3E,REX
126.45,TULLAMARINE,-37.670945,144.845496,6K00A3E,REX
135.55,NARRANDERA,-34.705847,146.511934,6K00A3E,REX
135.55,CUNNAMULLA,-28.033279,145.623912,6K00A3E,REX
124.875,DOOMADGEE,-17.939182,138.821445,6K00A3E,REX
135.55,KARUMBA,-17.455846,140.831796,6K00A3E,REX
124.875,MORNINGTON ISLAND,-16.662745,139.170008,6K00A3E,REX
135.55,ST GEORGE,-28.047022,148.594436,6K00A3E,REX
450.45,MELBOURNE AIRPORT,-37.671180,144.8460,10K1F3E,REX
485.05,TOWNSVILLE,-19.255711,146.770336,10K1F3E,REX
495.075,WHYALLA,-33.052232,137.521757,10K1F3E,REX
135.55,HUGHENDEN,-20.816597,144.227110,6K00A3E,REX
505.2625,MASCOT,-33.934259,151.179108,10K1F3E,REX
126.45,CHARLEVILLE,-26.413291,146.258913,6K00A3E,REX
508.025,TOWNSVILLE,-19.255711,146.770336,16K0F3E,REX
463.175,ADELAIDE AIRPORT,-34.937164,138.532330,10K1F3E,REX
135.55,SHARK BAY,-25.889006,113.577163,6K00A3E,REX
126.45,BURNIE,-40.993506,145.725149,6K00A3E,REX
135.55,ADELAIDE AIRPORT,-34.937976,138.539071,6K00A3E,REX
135.55,WHYALLA,-33.052232,137.521757,6K00A3E,REX
124.875,JULIA CREEK,-20.667320,141.722402,6K00A3E,REX
135.55,CHARLEVILLE,-26.413291,146.258913,6K00A3E,REX
