frequency,location,lat,lon,mode,alphatag
118.3,WOOMERA,-31.196598,136.8164,6K00A3E,WR TWR
118.3,WILLIAMTOWN,-32.793008,151.837614,6K00A3E,WM TWR
127.25,WILLIAMTOWN,-32.798421,151.846972,6K00A3E,WM SMCV
121.8,WILLIAMTOWN,-32.793008,151.837614,6K00A3E,WM SMC
135.7,WILLIAMTOWN,-32.793008,151.837614,6K00A3E,WM APP
119.7,TINDAL,-14.51383,132.443709,6K00A3E,TN TWR
125.8,TINDAL,-14.510853,132.444114,6K00A3E,TN TRAFFIC
127.25,TINDAL,-14.51516,132.368029,6K00A3E,TN SMCV
135.85,TINDAL,-14.519832,132.381883,6K00A3E,TN SMC
124,TINDAL,-14.513776,132.44294,6K00A3E,TN ATIS
120.95,TINDAL,-14.513776,132.44294,6K00A3E,TN APP
118.3,TOWNSVILLE,-19.189145,146.764722,6K00A3E,TL TWR
121.8,TOWNSVILLE,-19.189145,146.764722,6K00A3E,TL SMC
134.1,TOWNSVILLE,-19.189145,146.764722,6K00A3E,TL APP
135.5,RICHMOND,-33.60049,150.767141,6K00A3E,RI TWR
128.25,RICHMOND,-33.60049,150.767141,6K00A3E,RI SMC
126.3,RICHMOND,-33.60049,150.767141,6K00A3E,RI ATIS
118.3,BULLSBROOK,-31.651547,116.018078,6K00A3E,PEA TWR
121.6,BULLSBROOK,-31.651547,116.018078,6K00A3E,PEA SMCV
127.25,BULLSBROOK,-31.651547,116.018078,6K00A3E,PEA SMC
130.2,BULLSBROOK,-31.651547,116.018078,6K00A3E,PEA APP
134.1,BULLSBROOK,-31.651547,116.018078,6K00A3E,PEA ACD
123.3,BULLSBROOK,-31.651547,116.018078,6K00A3E,PEA ACC
135.9,PEARCE,-31.667692,116.015095,6K00A3E,PEA ACC
126.2,POINT COOK,-37.931937,144.749363,6K00A3E,PC CTAF
120.1,OAKEY,-27.412658,151.735004,6K00A3E,OK TWR
121.9,OAKEY,-27.412658,151.735004,6K00A3E,OK SMC
135.85,OAKEY,-27.412658,151.735004,6K00A3E,OK FINAL
124.3,OAKEY,-27.328345,151.737883,6K00A3E,OK ATIS
123.7,BARNES HILL,-27.185118,152.099663,6K00A3E,OK APP
125.4,OAKEY,-27.412658,151.735004,6K00A3E,OK APP
118.85,NOWRA HILL,-34.936979,150.571649,6K00A3E,NW TWR
122.05,NOWRA,-34.942952,150.537481,6K00A3E,NW SMCV
135.85,NOWRA,-34.942952,150.537481,6K00A3E,NW SMC
125.65,NOWRA HILL,-34.936979,150.571649,6K00A3E,NW ATIS
118.35,JERVIS BAY,-35.161008,150.730582,6K00A3E,NW APP
132.3,NOWRA HILL,-34.936979,150.571649,6K00A3E,NW ACC
118.3,LEARMONTH,-22.232403,114.084244,6K00A3E,LM TWR
120.5,LEARMONTH,-22.232403,114.084244,6K00A3E,LM APP
133.9,EVANS HEAD,-29.195636,153.387738,6K00A3E,EVD RANGE
118.3,EAST SALE,-38.111267,147.157376,6K00A3E,ES TWR
127.25,EAST SALE,-38.111267,147.157376,6K00A3E,ES SMC
125.4,EAST SALE,-38.099054,147.150689,6K00A3E,ES ATIS
123.3,EAST SALE,-38.111267,147.157376,6K00A3E,ES APP
134.1,EAST SALE,-38.111267,147.157376,6K00A3E,ES ACD
135.8,EAST SALE,-38.111267,147.157376,6K00A3E,ES ACC
127.25,EDINBURGH,-34.706283,138.630241,6K00A3E,ED SMCV
134.1,EDINBURGH,-34.706283,138.630241,6K00A3E,ED SMC
121.8,DARWIN,-12.409887,130.859624,6K00A3E,DN SMC
123,DARWIN,-12.409831,130.874337,6K00A3E,DN DEP
128.25,DARWIN,-12.409831,130.874337,6K00A3E,DN ATIS
134.1,DARWIN,-12.409831,130.874337,6K00A3E,DN APP W
126.8,DARWIN,-12.409831,130.874337,6K00A3E,DN ACD
118.3,DERBY,-17.586607,123.828598,6K00A3E,CIN TWR
118.3,AMBERLEY,-27.649507,152.720715,6K00A3E,AM TWR
