frequency,location,lat,lon,mode,alphatag
124.525,MARRARA,-12.408959,130.882699,6K00A3E,Dnata
124.525,SYDNEY AIRPORT,-33.932124,151.167070,6K00A3E,Dnata
506.4375,SYDNEY AIRPORT,-33.936331,151.166839,10K1F3E,Dnata
506.9375,EXPORT PARK,-34.935658,138.542063,10K1F3E,Dnata
475.05,MARRARA,-12.408959,130.882699,10K1F3E,Dnata
130.05,BRISBANE AIRPORT,-27.403828,153.109701,6K00A3E,Dnata
124.525,BRISBANE AIRPORT,-27.391843,153.115474,6K00A3E,Dnata
462.3125,ADELAIDE AIRPORT,-34.939124,138.535216,10K1F3E,Dnata
124.525,MELBOURNE AIRPORT,-37.674491,144.848671,6K00A3E,Dnata
467.425,EXPORT PARK,-34.935658,138.542063,10K1F3E,Dnata
124.525,ADELAIDE AIRPORT,-34.937976,138.539071,6K00A3E,Dnata
124.525,SYDNEY AIRPORT,-33.936331,151.166839,6K00A3E,Dnata
