frequency,location,lat,lon,mode,alphatag
418.1,PURONO,-19.195143,146.581593,16K0F3E,
418.475,GORANBA,-27.285624,150.643592,16K0F3E,
418.15,HANNAMS GAP,-23.656210,147.223060,25K0FXW,
411.375,MARATHON,-20.875284,143.680839,12K5FXW,
418.3375,BALLARD EAST,-27.486371,151.975546,12K5F7E,
411.375,QLD-WIDE,-20.2600,146.4869,12K5FXW,
418.45,BINDANGO,-26.582122,148.544675,16K0F3E,
411.375,MALBON,-20.986976,140.302278,12K5FXW,
418.45,MORVEN,-26.505432,147.132903,16K0F3E,
418.175,MT WATALGAN,-24.702274,151.962385,16K0F3E,
411.375,CAIRNS,-16.927946,145.773876,16K0F3E,
418.175,ROMA,-26.576181,148.792961,16K0F3E,
418.475,MORVEN,-26.505432,147.132903,16K0F3E,
418.1,CARMILA,-21.910195,149.415620,16K0F3E,
418.175,BARCALDINE,-23.551792,145.289608,16K0F3E,
418.3125,OCEAN VIEW,-27.136990,152.813930,12K5F7E,
418.1125,BRISBANE,-27.465395,153.026364,12K5F7E,
418.1875,BEERBURRUM,-26.958851,152.959235,12K5F7E,
419.925,WOOLLOONGABBA,-27.485120,153.0339,12K5F7E,
419.925,DUTTON PARK,-27.495221,153.030945,12K5F7E,
419.925,Brisbane City,-27.466158,153.018636,12K5F7E,
419.925,BRISBANE,-27.470451,153.025738,12K5F7E,
411.625,COBARRA,-19.203766,146.602672,16K0F3E,
418.125,TIARO,-25.724941,152.581101,16K0F3E,
418.325,GRADULE,-28.539818,149.214168,12K5F7E,
418.125,TAKURA HEIGHTS,-25.280413,152.672507,16K0F3E,
418.175,ROGICA CREEK,-21.223690,139.768626,16K0F3E,
471.7,MINGELA,-19.878417,146.633056,16K0F2D,
418.1,MUNGAR SIDING,-25.603550,152.594073,16K0F3E,
418.2625,BRUSH CREEK,-28.535216,151.092265,12K5FXW,
418.45,YELARBON,-28.478385,150.721375,12K5FXW,
411.375,WAMMUTTA,-21.199847,140.085567,12K5FXW,
411.375,WOLDSTON,-19.830012,146.741540,12K5FXW,
411.375,MINGELA,-19.926271,146.550987,12K5FXW,
418.15,GOODWOOD,-25.148366,152.412052,16K0F3E,
418.2125,POMONA,-26.366223,152.857466,12K5F7E,
418.2625,WOOLLOONGABBA,-27.485120,153.0339,12K5F7E,
418.2625,DUTTON PARK,-27.495221,153.030945,12K5F7E,
418.2625,Brisbane City,-27.466158,153.018636,12K5F7E,
418.2625,BRISBANE,-27.470451,153.025738,12K5F7E,
418.4,BRISBANE,-27.466298,153.025453,12K5F7E,
418.125,SELMA,-23.541774,148.000630,16K0F3E,
411.375,MCDESME,-19.617442,147.386622,12K5FXW,
411.375,MOUNT ST JOHN,-19.263910,146.723974,12K5FXW,
411.375,SELLHEIM,-20.008944,146.415504,12K5FXW,
418.15,MT CUDMORE,-18.547672,146.206962,16K0F3E,
418.125,TULLY,-17.932786,145.932695,16K0F3E,
418.4,YARRABAH,-16.904073,145.841529,16K0F3E,
411.625,MOUNT ISA,-20.726089,139.484691,16K0F3E,
418.275,FISHERMAN ISLANDS,-27.378052,153.173498,12K5F3E,
418.175,WILKES KNOB,-26.778175,152.913187,12K5F7E,
410.7,QLD-WIDE,-20.2600,146.4869,10K1FXE,
418.3625,SUNNYBANK,-27.579834,153.050535,12K5F7E,
418.2125,EUDLO,-26.716291,152.957281,12K5F7E,
467.025,QLD-WIDE,-20.2600,146.4869,12K5F2D,
411.375,Townsville,-19.268894,146.806156,16K0F3E,
418.35,STUART,-19.346644,146.835622,12K5F7E,
418.15,LAIDLEY,-27.650566,152.425248,12K5F7E,
411.375,GUNJOOLA,-20.668009,141.652782,12K5FXW,
411.375,HELIDON,-27.534993,152.100720,12K5FXW,
418.3625,TOOWONG,-27.486116,152.993095,12K5F7E,
411.625,SOUTH TOWNSVILLE,-19.259074,146.827997,16K0F3E,
418.45,CLONCURRY,-20.714242,140.517671,25K0FXW,
418.45,PROSERPINE,-20.403298,148.578473,16K0F3E,
418.35,MT KANIGAN,-25.965687,152.584548,12K5F7E,
418.475,MOUNT COOT-THA,-27.460831,152.957846,12K5F7E,
418.1375,OCEAN VIEW,-27.136990,152.813930,12K5F7E,
418.2875,BRISBANE,-27.465395,153.026364,12K5F7E,
418.1,MOUNT COOT-THA,-27.479789,152.953942,12K5F7E,
418.3375,MANLY,-27.455496,153.179955,12K5F7E,
418.35,CLEVELAND,-27.524394,153.265797,12K5F7E,
419.3,WOOLLOONGABBA,-27.485120,153.0339,12K5F7E,
419.3,DUTTON PARK,-27.495221,153.030945,12K5F7E,
419.3,Brisbane City,-27.466158,153.018636,12K5F7E,
419.3,BRISBANE,-27.470451,153.025738,12K5F7E,
