frequency,location,lat,lon,mode,alphatag
135.825,SYDNEY AIRPORT,-33.936331,151.166839,6K00A3E,Swissport
464.3625,MELBOURNE AIRPORT,-37.670321,144.848349,10K1F3E,Swissport
464.325,MASCOT,-33.935762,151.164904,10K1F3E,Swissport
495.075,BRISBANE AIRPORT,-27.385718,153.121010,10K1F3E,Swissport
131.325,CAIRNS,-16.876044,145.753148,6K00A3E,Swissport
134.55,BRISBANE AIRPORT,-27.385718,153.121010,6K00A3E,Swissport
474.9,COOLANGATTA,-28.1672,153.512977,10K1F3E,Swissport
485.075,BROOME,-17.952539,122.233811,10K1F3E,Swissport
507.575,BRISBANE AIRPORT,-27.385718,153.121010,10K1F3E,Swissport
464.65,MASCOT,-33.935762,151.164904,10K1F3E,Swissport
128.85,BILINGA,-28.165875,153.512410,6K00A3E,Swissport
465.475,COOLANGATTA,-28.1672,153.512977,10K1F3E,Swissport
509.7375,HOBART AIRPORT,-42.836820,147.504898,7K60FXE,Swissport
131.325,MELBOURNE AIRPORT,-37.670321,144.848349,6K00A3E,Swissport
509.6875,REDCLIFFE,-31.934925,115.960366,10K1F3E,Swissport
509.95,HOBART AIRPORT,-42.836820,147.504898,7K60FXE,Swissport
509.625,COOLANGATTA,-28.1672,153.512977,10K1F3E,Swissport
463.75,MELBOURNE AIRPORT,-37.670321,144.848349,10K1F3E,Swissport
131.75,COOLANGATTA,-28.1672,153.512977,6K00A3E,Swissport
128.85,MARCOOLA,-26.604909,153.088630,6K00A3E,Swissport
507.9,COOLANGATTA,-28.1672,153.512977,10K1F3E,Swissport
131.75,BRISBANE AIRPORT,-27.403828,153.109701,6K00A3E,Swissport
490.95,BRISBANE AIRPORT,-27.385718,153.121010,10K1F3E,Swissport
509.625,HOBART AIRPORT,-42.836820,147.504898,7K60FXE,Swissport
128.975,MASCOT,-33.934259,151.179108,6K00A3E,Swissport
462.9,MASCOT,-33.935762,151.164904,7K60FXE,Swissport
464.0625,MELBOURNE AIRPORT,-37.670321,144.848349,10K1F3E,Swissport
490.325,ADELAIDE AIRPORT,-34.937976,138.539071,10K1F3E,Swissport
509.975,BILINGA,-28.165875,153.512410,10K1F3E,Swissport
129.35,ADELAIDE AIRPORT,-34.937976,138.539071,6K00A3E,Swissport
485.025,CAIRNS,-16.876044,145.753148,10K1F3E,Swissport
490.2125,TOWNSVILLE,-19.255666,146.770479,12K5FXW,Swissport
131.325,REDCLIFFE,-31.934925,115.960366,6K00A3E,Swissport
131.25,AVALON,-38.026760,144.473325,6K00A3E,Swissport
475.175,BRISBANE AIRPORT,-27.385403,153.120251,10K1FXW,Swissport
463.75,CANBERRA AIRPORT,-35.307061,149.190028,10K1F3E,Swissport
450.175,AVALON,-38.026760,144.473325,10K1F3E,Swissport
509.975,BROOME,-17.952539,122.233811,10K1F3E,Swissport
466.2,COOLANGATTA,-28.1672,153.512977,10K1F3E,Swissport
